#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
479350	405	672	106898	107140	-	-	ARNT	BRCA1	HIF-1-beta|HIF-1beta|HIF1-beta|HIF1B|HIF1BETA|TANGO|bHLHe2	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Kang HJ (2006)	PUBMED:16567799	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P27540	A8K6P0|Q53F30|B0AZM1	NP_001337153|NP_001337155|NP_001659|NP_001337154|NP_001184254|NP_848514|NP_001272964|NP_001272965	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
483558	672	7158	107140	113011	-	-	BRCA1	TP53BP1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	53BP1|p202	Affinity Capture-Western	physical	Wang B (2002)	PUBMED:12364621	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q12888	-	NP_005648|NP_001135452|NP_001135451	-	-	-	-	-	-	Homo sapiens	Homo sapiens
484122	672	2099	107140	108403	-	RP1-130E4.1	BRCA1	ESR1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	ER|ESR|ESRA|ESTRR|Era|NR3A1	Affinity Capture-Western	physical	Wang C (2005)	PUBMED:16061635	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P03372	Q9UBT1|G4XH65|A8KAF4	NP_001116213|NP_000116|NP_001278159|NP_001278170|NP_001116212|NP_001116214	-	-	-	-	-	-	Homo sapiens	Homo sapiens
484123	2099	672	108403	107140	RP1-130E4.1	-	ESR1	BRCA1	ER|ESR|ESRA|ESTRR|Era|NR3A1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Reconstituted Complex	physical	Wang C (2005)	PUBMED:16061635	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P03372	Q9UBT1|G4XH65|A8KAF4	NP_001116213|NP_000116|NP_001278159|NP_001278170|NP_001116212|NP_001116214	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
503365	672	4436	107140	110573	-	-	BRCA1	MSH2	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	COCA1|FCC1|HNPCC|HNPCC1|LCFS2	Affinity Capture-Western	physical	Wada-Hiraike O (2005)	PUBMED:15886699	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P43246	E9PHA6	NP_000242|NP_001245210	-	-	-	-	-	-	Homo sapiens	Homo sapiens
503893	672	2177	107140	108474	-	-	BRCA1	FANCD2	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	FA-D2|FA4|FACD|FAD|FAD2|FANCD	Biochemical Activity	physical	Vandenberg CJ (2003)	PUBMED:12887909	9606	9606	Low Throughput	-	Ubiquitination	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q9BXW9	A0A024R2G2	NP_001306913|NP_001018125|NP_001361183|NP_001361182|NP_149075|NP_001361184	-	-	-	-	-	-	Homo sapiens	Homo sapiens
504056	4088	672	110263	107140	-	-	SMAD3	BRCA1	HSPC193|HsT17436|JV15-2|LDS1C|LDS3|MADH3	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Reconstituted Complex	physical	Dubrovska A (2005)	PUBMED:15735739	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P84022	Q9P0T0|A0A024R5Z3	NP_001138576|NP_001138574|NP_001138575|NP_005893	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
504057	672	4088	107140	110263	-	-	BRCA1	SMAD3	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	HSPC193|HsT17436|JV15-2|LDS1C|LDS3|MADH3	Reconstituted Complex	physical	Dubrovska A (2005)	PUBMED:15735739	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P84022	Q9P0T0|A0A024R5Z3	NP_001138576|NP_001138574|NP_001138575|NP_005893	-	-	-	-	-	-	Homo sapiens	Homo sapiens
504058	4088	672	110263	107140	-	-	SMAD3	BRCA1	HSPC193|HsT17436|JV15-2|LDS1C|LDS3|MADH3	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Dubrovska A (2005)	PUBMED:15735739	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P84022	Q9P0T0|A0A024R5Z3	NP_001138576|NP_001138574|NP_001138575|NP_005893	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
505197	2309	672	108598	107140	-	-	FOXO3	BRCA1	AF6q21|FKHRL1|FKHRL1P2|FOXO2|FOXO3A	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Tsai WB (2008)	PUBMED:18344987	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43524	-	NP_963853|NP_001446	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
505201	472	672	106962	107140	-	-	ATM	BRCA1	AT1|ATA|ATC|ATD|ATDC|ATE|TEL1|TELO1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Tsai WB (2008)	PUBMED:18344987	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13315	A0A024R3C7	NP_001338763|NP_000042	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
505205	3014	672	109268	107140	-	-	H2AFX	BRCA1	H2A.X|H2A/X|H2AX	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Tsai WB (2008)	PUBMED:18344987	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P16104	-	NP_002096	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
514050	83990	672	123841	107140	-	-	BRIP1	BRCA1	BACH1|FANCJ|OF	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Suhasini AN (2011)	PUBMED:21240188	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BX63	A0A024QZ45	NP_114432	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
514055	672	6117	107140	112037	-	-	BRCA1	RPA1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	HSSB|MST075|REPA1|RF-A|RP-A|RPA70	Affinity Capture-Western	physical	Suhasini AN (2011)	PUBMED:21240188	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P27694	-	NP_002936|NP_001342049|NP_001342050	-	-	-	-	-	-	Homo sapiens	Homo sapiens
514056	672	4292	107140	110438	-	-	BRCA1	MLH1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	COCA2|FCC2|HNPCC|HNPCC2|hMLH1	Affinity Capture-Western	physical	Suhasini AN (2011)	PUBMED:21240188	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P40692	A0A024R2S9|Q59EG3	NP_001341558|NP_001341559|NP_001161091|NP_001161090|NP_001341552|NP_001341553|NP_001341550|NP_001341551|NP_001341556|NP_001341557|NP_001341554|NP_001341555|NP_000240|NP_001245200|NP_001245203|NP_001245202|NP_001161089|NP_001341545|NP_001341544|NP_001341547|NP_001341546|NP_001341549|NP_001341548	-	-	-	-	-	-	Homo sapiens	Homo sapiens
514057	672	2175	107140	108472	-	-	BRCA1	FANCA	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	FA|FA-H|FA1|FAA|FACA|FAH|FANCH	Affinity Capture-Western	physical	Suhasini AN (2011)	PUBMED:21240188	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	O15360	Q86U55	NP_000126|NP_001018122|NP_001273096	-	-	-	-	-	-	Homo sapiens	Homo sapiens
514360	672	675	107140	107142	-	RP11-298P3.4	BRCA1	BRCA2	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	BRCC2|BROVCA2|FACD|FAD|FAD1|FANCD|FANCD1|GLM3|PNCA2|XRCC11	Affinity Capture-Western	physical	Villarroel MC (2011)	PUBMED:21135251	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P51587	-	NP_000050	-	-	-	-	-	-	Homo sapiens	Homo sapiens
518130	672	7341	107140	113188	-	OK/SW-cl.43	BRCA1	SUMO1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	DAP1|GMP1|OFC10|PIC1|SENP2|SMT3|SMT3C|SMT3H3|UBL1	Two-hybrid	physical	Park MA (2008)	PUBMED:18025037	9606	9606	Low Throughput	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P63165	A0A024R3Z2	NP_001358323|NP_001358322|NP_001358321|NP_001005782|NP_001005781|NP_003343	-	-	-	-	-	-	Homo sapiens	Homo sapiens
518131	672	7341	107140	113188	-	OK/SW-cl.43	BRCA1	SUMO1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	DAP1|GMP1|OFC10|PIC1|SENP2|SMT3|SMT3C|SMT3H3|UBL1	Reconstituted Complex	physical	Park MA (2008)	PUBMED:18025037	9606	9606	Low Throughput	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P63165	A0A024R3Z2	NP_001358323|NP_001358322|NP_001358321|NP_001005782|NP_001005781|NP_003343	-	-	-	-	-	-	Homo sapiens	Homo sapiens
518132	672	7341	107140	113188	-	OK/SW-cl.43	BRCA1	SUMO1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	DAP1|GMP1|OFC10|PIC1|SENP2|SMT3|SMT3C|SMT3H3|UBL1	Affinity Capture-Western	physical	Park MA (2008)	PUBMED:18025037	9606	9606	Low Throughput	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P63165	A0A024R3Z2	NP_001358323|NP_001358322|NP_001358321|NP_001005782|NP_001005781|NP_003343	-	-	-	-	-	-	Homo sapiens	Homo sapiens
518166	672	5451	107140	111447	-	-	BRCA1	POU2F1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	OCT1|OTF1|oct-1B	Affinity Capture-Western	physical	Hosey AM (2007)	PUBMED:18000219	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P14859	-	NP_001185712|NP_001352777|NP_002688|NP_001352778|NP_001185715	-	-	-	-	-	-	Homo sapiens	Homo sapiens
518167	5451	672	111447	107140	-	-	POU2F1	BRCA1	OCT1|OTF1|oct-1B	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Hosey AM (2007)	PUBMED:18000219	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P14859	-	NP_001185712|NP_001352777|NP_002688|NP_001352778|NP_001185715	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
519446	83990	672	123841	107140	-	-	BRIP1	BRCA1	BACH1|FANCJ|OF	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Xie J (2010)	PUBMED:20173781	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BX63	A0A024QZ45	NP_114432	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
530387	580	672	107056	107140	-	-	BARD1	BRCA1	-	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Kumaraswamy E (2007)	PUBMED:17664283	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q99728	F6MDI1|F6MDI2|A0A087WZ19|A0A087X2H0|F6MDI0|A0AVN2	NP_001269478|NP_000456|NP_001269472|NP_001269474|NP_001269477	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
530391	79184	672	122599	107140	RP11-143H17.2	-	BRCC3	BRCA1	BRCC36|C6.1A|CXorf53	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Kumaraswamy E (2007)	PUBMED:17664283	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P46736	-	NP_001229569|NP_001018065|NP_077308	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
530395	672	675	107140	107142	-	RP11-298P3.4	BRCA1	BRCA2	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	BRCC2|BROVCA2|FACD|FAD|FAD1|FANCD|FANCD1|GLM3|PNCA2|XRCC11	Affinity Capture-Western	physical	Kumaraswamy E (2007)	PUBMED:17664283	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P51587	-	NP_000050	-	-	-	-	-	-	Homo sapiens	Homo sapiens
530396	672	580	107140	107056	-	-	BRCA1	BARD1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	-	Affinity Capture-Western	physical	Kumaraswamy E (2007)	PUBMED:17664283	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q99728	F6MDI1|F6MDI2|A0A087WZ19|A0A087X2H0|F6MDI0|A0AVN2	NP_001269478|NP_000456|NP_001269472|NP_001269474|NP_001269477	-	-	-	-	-	-	Homo sapiens	Homo sapiens
533749	1032	672	107466	107140	-	-	CDKN2D	BRCA1	INK4D|p19|p19-INK4D	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Kehn K (2007)	PUBMED:17334399	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P55273	A0A024R796	NP_524145|NP_001791	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
533750	672	1032	107140	107466	-	-	BRCA1	CDKN2D	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	INK4D|p19|p19-INK4D	Affinity Capture-Western	physical	Kehn K (2007)	PUBMED:17334399	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	P55273	A0A024R796	NP_524145|NP_001791	-	-	-	-	-	-	Homo sapiens	Homo sapiens
533751	1032	672	107466	107140	-	-	CDKN2D	BRCA1	INK4D|p19|p19-INK4D	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Biochemical Activity	physical	Kehn K (2007)	PUBMED:17334399	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P55273	A0A024R796	NP_524145|NP_001791	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
533752	1032	672	107466	107140	-	-	CDKN2D	BRCA1	INK4D|p19|p19-INK4D	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Reconstituted Complex	physical	Kehn K (2007)	PUBMED:17334399	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P55273	A0A024R796	NP_524145|NP_001791	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
533753	595	672	107067	107140	-	-	CCND1	BRCA1	BCL1|D11S287E|PRAD1|U21B31	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Biochemical Activity	physical	Kehn K (2007)	PUBMED:17334399	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P24385	Q6FI00	NP_444284	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
533754	1019	672	107454	107140	-	-	CDK4	BRCA1	CMM3|PSK-J3	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Biochemical Activity	physical	Kehn K (2007)	PUBMED:17334399	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P11802	A0A024RBB6	NP_000066	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
544067	3276	672	109512	107140	-	-	PRMT1	BRCA1	ANM1|HCP1|HRMT1L2|IR1B4	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Biochemical Activity	physical	Guendel I (2010)	PUBMED:20614009	9606	9606	Low Throughput	-	Methylation	-	-	BIOGRID	Q99873	A0A087X1W2|B4DJ87|H7C2I1	NP_001193971|NP_938074|NP_001527	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
544068	3276	672	109512	107140	-	-	PRMT1	BRCA1	ANM1|HCP1|HRMT1L2|IR1B4	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Reconstituted Complex	physical	Guendel I (2010)	PUBMED:20614009	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q99873	A0A087X1W2|B4DJ87|H7C2I1	NP_001193971|NP_938074|NP_001527	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
545236	10933	672	116134	107140	FWP006	-	MORF4L1	BRCA1	Eaf3|HsT17725|MEAF3|MORFRG15|MRG15|S863-6	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Hayakawa T (2010)	PUBMED:20332121	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UBU8	-	NP_001252534|NP_006782|NP_001252533|NP_001252532|NP_996670	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
545507	79728	672	122843	107140	-	-	PALB2	BRCA1	FANCN|PNCA3	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Zhang F (2009)	PUBMED:19584259	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q86YC2	-	NP_078951	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
545549	79728	672	122843	107140	-	-	PALB2	BRCA1	FANCN|PNCA3	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-MS	physical	Sy SM (2009)	PUBMED:19553677	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q86YC2	-	NP_078951	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
545566	79728	672	122843	107140	-	-	PALB2	BRCA1	FANCN|PNCA3	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-MS	physical	Zhang F (2009)	PUBMED:19268590	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q86YC2	-	NP_078951	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
545567	672	79728	107140	122843	-	-	BRCA1	PALB2	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	FANCN|PNCA3	Affinity Capture-Western	physical	Zhang F (2009)	PUBMED:19268590	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q86YC2	-	NP_078951	-	-	-	-	-	-	Homo sapiens	Homo sapiens
545568	79728	672	122843	107140	-	-	PALB2	BRCA1	FANCN|PNCA3	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Zhang F (2009)	PUBMED:19268590	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q86YC2	-	NP_078951	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
553845	83990	672	123841	107140	-	-	BRIP1	BRCA1	BACH1|FANCJ|OF	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Peng M (2007)	PUBMED:17581638	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BX63	A0A024QZ45	NP_114432	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
553849	83990	672	123841	107140	-	-	BRIP1	BRCA1	BACH1|FANCJ|OF	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-MS	physical	Peng M (2007)	PUBMED:17581638	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BX63	A0A024QZ45	NP_114432	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
555175	64979	672	122366	107140	-	-	MRPL36	BRCA1	BRIP1|L36mt|MRP-L36|PRPL36|RPMJ	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Peng M (2006)	PUBMED:16462773	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9P0J6	-	NP_115868	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
558606	2177	672	108474	107140	-	-	FANCD2	BRCA1	FA-D2|FA4|FACD|FAD|FAD2|FANCD	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Garcia-Higuera I (2001)	PUBMED:11239454	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BXW9	A0A024R2G2	NP_001306913|NP_001018125|NP_001361183|NP_001361182|NP_149075|NP_001361184	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
558607	672	2177	107140	108474	-	-	BRCA1	FANCD2	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	FA-D2|FA4|FACD|FAD|FAD2|FANCD	Affinity Capture-Western	physical	Garcia-Higuera I (2001)	PUBMED:11239454	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q9BXW9	A0A024R2G2	NP_001306913|NP_001018125|NP_001361183|NP_001361182|NP_149075|NP_001361184	-	-	-	-	-	-	Homo sapiens	Homo sapiens
561867	672	9656	107140	115014	-	DAAP-285E11.7	BRCA1	MDC1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	NFBD1	Affinity Capture-Western	physical	Strauss C (2011)	PUBMED:21622030	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	Q14676	A1Z5I9	NP_055456	-	-	-	-	-	-	Homo sapiens	Homo sapiens
